category,author,url,title,author_latin,keywords,title_latin,date,filename
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=356,,Boyiche admin -,,,30 yanvarya 2012,356.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=358,,Boyiche admin -,,,30 yanvarya 2012,358.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=361,"№4 (7550), 27-yanvar', җümä, 2012-jil",Boyiche admin -,,"№4 (7550), 27-yanwar, jüme, 2012-zhil",30 yanvarya 2012,361.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=374,Tirişqan yetär muratqa,Boyiche admin -,,Tirishqan yéter muratqa,6 fevralya 2012,374.txt
,,http://uyguravazi.kazgazeta.kz/?p=375,erşatnin mat kopiya,,,érshatnin mat kopiya,8 yanvarya 2020,375.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=378,Turğan SOPİEV: «İlmiy tätqiqatlarni ilim-pänniŋ mänpiyiti üçünla ämälgä aşurmasliq keräk»,Boyiche admin -,,Turghan SOPIÉW: «Ilmiy tetqiqatlarni ilim-penning menpiyiti üchünla emelge ashurmasliq kérek»,6 fevralya 2012,378.txt
,,http://uyguravazi.kazgazeta.kz/?p=381,Foto papa 1,,,Foto papa 1,8 yanvarya 2020,381.txt
,,http://uyguravazi.kazgazeta.kz/?p=382,Foto papa 1,,,Foto papa 1,8 yanvarya 2020,382.txt
,,http://uyguravazi.kazgazeta.kz/?p=383,Foto papa 1,,,Foto papa 1,8 yanvarya 2020,383.txt
,,http://uyguravazi.kazgazeta.kz/?p=384,DSCN6747,,,DSCN6747,8 yanvarya 2020,384.txt
,,http://uyguravazi.kazgazeta.kz/?p=385,IMG_8204,,,IMG_8204,8 yanvarya 2020,385.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=387,Qazaqstan hälqi Assambleyasiniŋ mämlikät grajdanliriğa muraҗiiti,Boyiche admin -,,Qazaqstan helqi Assambléyasining memliket grazhdanlirigha murajiiti,6 fevralya 2012,387.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=389,İş yšnilişlirini bälgülidi,Boyiche admin -,,Ish yönilishlirini belgülidi,6 fevralya 2012,389.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=391,Vaqit beğämlikni kštärmäydu,Boyiche admin -,,Waqit béghemlikni kötermeydu,6 fevralya 2012,391.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=393,Yeŋiliniş Mäktübi,Boyiche admin -,,Yéngilinish Mektübi,6 fevralya 2012,393.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=395,İҗtimaiy-ihtisadiy yeŋiliniş — Qazaqstan täräqqiyatiniŋ asasiy yšnilişi,Boyiche admin -,,Ijtimaiy-ihtisadiy yéngilinish — Qazaqstan tereqqiyatining asasiy yönilishi,6 fevralya 2012,395.txt
,,http://uyguravazi.kazgazeta.kz/?p=396,01a-2,,,01a-2,8 yanvarya 2020,396.txt
,,http://uyguravazi.kazgazeta.kz/?p=397,27-01-2-5,,,27-01-2-5,8 yanvarya 2020,397.txt
,,http://uyguravazi.kazgazeta.kz/?p=398,27-01-04-3,,,27-01-04-3,8 yanvarya 2020,398.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=401,Mävsüm martta başlinidu,Boyiche admin -,,Mewsüm martta bashlinidu,6 fevralya 2012,401.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=403,Elan,Boyiche admin -,,Élan,6 fevralya 2012,403.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=405,Muhim väzipilär qoyuldi,Boyiche admin -,,Muhim wezipiler qoyuldi,6 fevralya 2012,405.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=407,"№5 (7551), 3-fevral', җümä, 2012-jil",Boyiche admin -,,"№5 (7551), 3-féwral, jüme, 2012-zhil",6 fevralya 2012,407.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=413,89-ottura mäktäpniŋ komandisi ğalip çiqti,Boyiche admin -,,89-ottura mektepning komandisi ghalip chiqti,10 fevralya 2012,413.txt
,,http://uyguravazi.kazgazeta.kz/?p=414,IMG_0394,,,IMG_0394,8 yanvarya 2020,414.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=416,Berlinda birinçi orunni egilidi,Boyiche admin -,,Bérlinda birinchi orunni égilidi,10 fevralya 2012,416.txt
,,http://uyguravazi.kazgazeta.kz/?p=417,sport,,,sport,8 yanvarya 2020,417.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=419,Altunğa baravär bronza medali,Boyiche admin -,,Altungha barawer bronza médali,10 fevralya 2012,419.txt
,,http://uyguravazi.kazgazeta.kz/?p=420,img,,,img,8 yanvarya 2020,420.txt
,,http://uyguravazi.kazgazeta.kz/?p=425,2index,,,2indéx,8 yanvarya 2020,425.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=427,Oğlumni aldiğum kälmäydu,Boyiche admin -,,Oghlumni aldighum kelmeydu,10 fevralya 2012,427.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=430,Yeŋiçä oqutuşqa beğişlandi,Boyiche admin -,,Yéngiche oqutushqa béghishlandi,10 fevralya 2012,430.txt
,,http://uyguravazi.kazgazeta.kz/?p=431,DSCF7834,,,DSCF7834,8 yanvarya 2020,431.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=433,Olҗiliq boluş üçün häqiqiy oçi boluş keräk,Boyiche admin -,,Oljiliq bolush üchün heqiqiy ochi bolush kérek,10 fevralya 2012,433.txt
,,http://uyguravazi.kazgazeta.kz/?p=434,Şardinovlar kopiya,,,Shardinowlar kopiya,8 yanvarya 2020,434.txt
,,http://uyguravazi.kazgazeta.kz/?p=435,o6,,,o6,8 yanvarya 2020,435.txt
,,http://uyguravazi.kazgazeta.kz/?p=436,o6,,,o6,8 yanvarya 2020,436.txt
,,http://uyguravazi.kazgazeta.kz/?p=437,o6,,,o6,8 yanvarya 2020,437.txt
,,http://uyguravazi.kazgazeta.kz/?p=438,o5,,,o5,8 yanvarya 2020,438.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=442,Täläpçan ustaz edi,Boyiche admin -,,Telepchan ustaz édi,10 fevralya 2012,442.txt
,,http://uyguravazi.kazgazeta.kz/?p=443,Şardinovlar kopiya,,,Shardinowlar kopiya,8 yanvarya 2020,443.txt
,,http://uyguravazi.kazgazeta.kz/?p=444,Şardinovı kopiya,,,Shardinowi kopiya,8 yanvarya 2020,444.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=446,"Mähkimä — ikki, väzipä — bir",Boyiche admin -,,"Mehkime — ikki, wezipe — bir",10 fevralya 2012,446.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=448,Seliq — täräqqiyat bilän paravänligimizniŋ mustähkäm asasi,Boyiche admin -,,Séliq — tereqqiyat bilen parawenligimizning mustehkem asasi,10 fevralya 2012,448.txt
,,http://uyguravazi.kazgazeta.kz/?p=449,TTurgaev,,,TTurgaéw,8 yanvarya 2020,449.txt
,,http://uyguravazi.kazgazeta.kz/?p=450,TTurgaev,,,TTurgaéw,8 yanvarya 2020,450.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=453,"Muhimi, šmürni qandaq štküzgänligiŋ…",Boyiche admin -,,"Muhimi, ömürni qandaq ötküzgenliging…",10 fevralya 2012,453.txt
,,http://uyguravazi.kazgazeta.kz/?p=454,Murat Hamraev,,,Murat Hamraéw,8 yanvarya 2020,454.txt
,,http://uyguravazi.kazgazeta.kz/?p=455,Murat Hamraev,,,Murat Hamraéw,8 yanvarya 2020,455.txt
,,http://uyguravazi.kazgazeta.kz/?p=456,Murat Hamraev,,,Murat Hamraéw,8 yanvarya 2020,456.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=459,Mäktäp quruluşi qayta qolğa elindi,Boyiche admin -,,Mektep qurulushi qayta qolgha élindi,10 fevralya 2012,459.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=461,«Arminim — tonulğan quruluşçi boluş»,Boyiche admin -,,«Arminim — tonulghan qurulushchi bolush»,10 fevralya 2012,461.txt
,,http://uyguravazi.kazgazeta.kz/?p=462,İzobrajenie 007,,,Izobrazhénié 007,8 yanvarya 2020,462.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=464,İş bilän җavap berimiz,Boyiche admin -,,Ish bilen jawap bérimiz,10 fevralya 2012,464.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=466,Hässimizni qoşuşimiz lazim,Boyiche admin -,,Hessimizni qoshushimiz lazim,10 fevralya 2012,466.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=468,Qazaqstanda ozuq-tülükkä muhtaҗliq bolmasliği keräk,Boyiche admin -,,Qazaqstanda ozuq-tülükke muhtajliq bolmaslighi kérek,10 fevralya 2012,468.txt
,,http://uyguravazi.kazgazeta.kz/?p=469,Nurlan aga(2),,,Nurlan aga(2),8 yanvarya 2020,469.txt
,,http://uyguravazi.kazgazeta.kz/?p=470,Nurlan aga(2),,,Nurlan aga(2),8 yanvarya 2020,470.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=473,Sabiq sinipdaşlar diqqitigä!,Boyiche admin -,,Sabiq sinipdashlar diqqitige!,10 fevralya 2012,473.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=475,«Aqqu» turistik şirkiti hizmitiŋizgä täyyar,Boyiche admin -,,«Aqqu» turistik shirkiti hizmitingizge teyyar,10 fevralya 2012,475.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=477,"Diqqät, Diqqät, Diqqät!",Boyiche admin -,,"Diqqet, Diqqet, Diqqet!",10 fevralya 2012,477.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=479,Ministrlik aldiğa bir qatar väzipilär qoyuldi,Boyiche admin -,,Ministrlik aldigha bir qatar wezipiler qoyuldi,10 fevralya 2012,479.txt
,,http://uyguravazi.kazgazeta.kz/?p=480,BAL_1508,,,BAL_1508,8 yanvarya 2020,480.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=483,Baş-baştaqliqqa yol yoq,Boyiche admin -,,Bash-bashtaqliqqa yol yoq,10 fevralya 2012,483.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=485,Täbrikläymiz,Boyiche admin -,,Tebrikleymiz,10 fevralya 2012,485.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=488,Şähär turaqliq täräqqiy ätti,Boyiche admin -,,Sheher turaqliq tereqqiy etti,10 fevralya 2012,488.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=490,Häҗ hšҗҗätlirini räsmiyläştürüş başlandi,Boyiche admin -,,Hej höjjetlirini resmiyleshtürüsh bashlandi,10 fevralya 2012,490.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=492,N.Nazarbaev Germaniyadä boldi,Boyiche admin -,,N.Nazarbaéw Gérmaniyade boldi,10 fevralya 2012,492.txt
,,http://uyguravazi.kazgazeta.kz/?p=493,08-02-01,,,08-02-01,8 yanvarya 2020,493.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=496,"№6 (7552), 10-fevral', җümä, 2012-jil",Boyiche admin -,,"№6 (7552), 10-féwral, jüme, 2012-zhil",10 fevralya 2012,496.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=501,Roşängül TURSUNNİYaZ: «Uyğur milliy kiyim-keçäklirini duniya sähnisigä elip çiqmaqçimän»,Boyiche admin -,,Roshengül TURSUNNIYaZ: «Uyghur milliy kiyim-kécheklirini duniya sehnisige élip chiqmaqchimen»,27 fevralya 2012,501.txt
,,http://uyguravazi.kazgazeta.kz/?p=503,Nasırova,,,Nasirowa,8 yanvarya 2020,503.txt
,,http://uyguravazi.kazgazeta.kz/?p=505,Nasırova,,,Nasirowa,8 yanvarya 2020,505.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=508,"«Quşqaç bolsimu, qassap soysun»  yaki Ya.Sabitovniŋ yazmişliriğa qisqiçä izah",Boyiche admin -,,"«Qushqach bolsimu, qassap soysun»  yaki Ya.Sabitowning yazmishlirigha qisqiche izah",27 fevralya 2012,508.txt
,,http://uyguravazi.kazgazeta.kz/?p=511,tarih başi,,,tarih bashi,8 yanvarya 2020,511.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=513,Hayat yoli ibrätlik,Boyiche admin -,,Hayat yoli ibretlik,27 fevralya 2012,513.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=516,İsimlirini äbädiyläştürüşkä   munasip namayändilär,Boyiche admin -,,Isimlirini ebediyleshtürüshke   munasip namayendiler,27 fevralya 2012,516.txt
,,http://uyguravazi.kazgazeta.kz/?p=519,Ayşa Ş,,,Aysha Sh,8 yanvarya 2020,519.txt
,,http://uyguravazi.kazgazeta.kz/?p=520,Ayşa Ş,,,Aysha Sh,8 yanvarya 2020,520.txt
,,http://uyguravazi.kazgazeta.kz/?p=521,Ayşa Ş,,,Aysha Sh,8 yanvarya 2020,521.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=524,Şair iҗadiyitigä beğişlandi,Boyiche admin -,,Shair ijadiyitige béghishlandi,27 fevralya 2012,524.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=527,Mäşräp — mänaviyat mäktivi,Boyiche admin -,,Meshrep — menawiyat mektiwi,27 fevralya 2012,527.txt
,,http://uyguravazi.kazgazeta.kz/?p=528,'yuyud 001,,,yuyud 001,8 yanvarya 2020,528.txt
,,http://uyguravazi.kazgazeta.kz/?p=529,'yuyud 001,,,yuyud 001,8 yanvarya 2020,529.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=531,Maarip mäsililiri muhakimä qilindi,Boyiche admin -,,Maarip mesililiri muhakime qilindi,27 fevralya 2012,531.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=538,Atmiş ballniŋ orniğa yätmiş ball,Boyiche admin -,,Atmish ballning ornigha yetmish ball,27 fevralya 2012,538.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=541,Bilimsiz keläçäk yoq,Boyiche admin -,,Bilimsiz kélechek yoq,27 fevralya 2012,541.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=544,Hanim-qizlar Mäktüpni muhakimä qildi,Boyiche admin -,,Hanim-qizlar Mektüpni muhakime qildi,27 fevralya 2012,544.txt
,,http://uyguravazi.kazgazeta.kz/?p=546,İzobrajenie 087,,,Izobrazhénié 087,8 yanvarya 2020,546.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=548,Eniq väzipilär jükländi,Boyiche admin -,,Éniq wezipiler zhüklendi,27 fevralya 2012,548.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=551,Yaşlar — keläçigimiz kapaliti,Boyiche admin -,,Yashlar — kélechigimiz kapaliti,27 fevralya 2012,551.txt
,,http://uyguravazi.kazgazeta.kz/?p=553,Adilz,,,Adilz,8 yanvarya 2020,553.txt
,,http://uyguravazi.kazgazeta.kz/?p=555,Adilz,,,Adilz,8 yanvarya 2020,555.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=557,Yeŋilinişniŋ yeŋi yoli,Boyiche admin -,,Yéngilinishning yéngi yoli,27 fevralya 2012,557.txt
,,http://uyguravazi.kazgazeta.kz/?p=558,Gul'jahan,,,Gulzhahan,8 yanvarya 2020,558.txt
,,http://uyguravazi.kazgazeta.kz/?p=559,Gul'jahan,,,Gulzhahan,8 yanvarya 2020,559.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=561,Ötkän jilniŋ yäküni çiqirildi,Boyiche admin -,,Ötken zhilning yeküni chiqirildi,27 fevralya 2012,561.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=563,Käŋäytilgän mäҗlis štküzüldi,Boyiche admin -,,Kengeytilgen mejlis ötküzüldi,27 fevralya 2012,563.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=566,Parijda Oquş künliri bolup štti,Boyiche admin -,,Parizhda Oqush künliri bolup ötti,27 fevralya 2012,566.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=568,Hosul qar astida qaldi,Boyiche admin -,,Hosul qar astida qaldi,27 fevralya 2012,568.txt
,,http://uyguravazi.kazgazeta.kz/?p=569,medium_mais-1,,,médium_mais-1,8 yanvarya 2020,569.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=572,Prokuratura «dügläk üstäl» uyuşturdi,Boyiche admin -,,Prokuratura «düglek üstel» uyushturdi,27 fevralya 2012,572.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=576,Aliy sot räisi studentlar bilän uçraşti,Boyiche admin -,,Aliy sot reisi studéntlar bilen uchrashti,27 fevralya 2012,576.txt
,,http://uyguravazi.kazgazeta.kz/?p=577,İzobrajenie 129,,,Izobrazhénié 129,8 yanvarya 2020,577.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=580,Kamiläm yardämgä muhtaҗ,Boyiche admin -,,Kamilem yardemge muhtaj,27 fevralya 2012,580.txt
,,http://uyguravazi.kazgazeta.kz/?p=581,Kamilyam yar kopiya,,,Kamilyam yar kopiya,8 yanvarya 2020,581.txt
,,http://uyguravazi.kazgazeta.kz/?p=582,Kamilyam yar kopiya,,,Kamilyam yar kopiya,8 yanvarya 2020,582.txt
,,http://uyguravazi.kazgazeta.kz/?p=583,Kamilyam yar kopiya,,,Kamilyam yar kopiya,8 yanvarya 2020,583.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=585,"Diqqät, Diqqät, Diqqät!",Boyiche admin -,,"Diqqet, Diqqet, Diqqet!",27 fevralya 2012,585.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=587,Tamaşibinlar diqqitigä,Boyiche admin -,,Tamashibinlar diqqitige,27 fevralya 2012,587.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=589,Komitet räisi tonuşturuldi,Boyiche admin -,,Komitét reisi tonushturuldi,27 fevralya 2012,589.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=591,QHAniŋ muhim roli,Boyiche admin -,,QHAning muhim roli,27 fevralya 2012,591.txt
,,http://uyguravazi.kazgazeta.kz/?p=594,logotip_Assamblei naroda Kazahstana,,,logotip_Assambléi naroda Kazahstana,8 yanvarya 2020,594.txt
,,http://uyguravazi.kazgazeta.kz/?p=595,logotip_Assamblei naroda Kazahstana,,,logotip_Assambléi naroda Kazahstana,8 yanvarya 2020,595.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=597,Ğaliplar mukapatlandi,Boyiche admin -,,Ghaliplar mukapatlandi,27 fevralya 2012,597.txt
,,http://uyguravazi.kazgazeta.kz/?p=599,Nur Otan,,,Nur Otan,8 yanvarya 2020,599.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=601,Hämkarliq istiqbali,Boyiche admin -,,Hemkarliq istiqbali,27 fevralya 2012,601.txt
,,http://uyguravazi.kazgazeta.kz/?p=602,Nazarbaev çat al,,,Nazarbaéw chat al,8 yanvarya 2020,602.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=604,"№7 (7553), 17-fevral', җümä, 2012-jil",Boyiche admin -,,"№7 (7553), 17-féwral, jüme, 2012-zhil",27 fevralya 2012,604.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=609,Ular Amannisahandäk boluşni arman qilidu,Boyiche admin -,,Ular Amannisahandek bolushni arman qilidu,27 fevralya 2012,609.txt
,,http://uyguravazi.kazgazeta.kz/?p=610,IMG_0444,,,IMG_0444,8 yanvarya 2020,610.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=612,«Kelin salamğa käldi…»,Boyiche admin -,,«Kélin salamgha keldi…»,27 fevralya 2012,612.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=614,Şair iҗadiyitigä beğişlandi,Boyiche admin -,,Shair ijadiyitige béghishlandi,27 fevralya 2012,614.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=616,Ämgigi bilän hšrmätlik,Boyiche admin -,,Emgigi bilen hörmetlik,27 fevralya 2012,616.txt
,,http://uyguravazi.kazgazeta.kz/?p=618,Soyuz,,,Soyuz,8 yanvarya 2020,618.txt
,,http://uyguravazi.kazgazeta.kz/?p=619,Soyuz,,,Soyuz,8 yanvarya 2020,619.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=622,Märipät asminidiki yoruq yultuz,Boyiche admin -,,Meripet asminidiki yoruq yultuz,27 fevralya 2012,622.txt
,,http://uyguravazi.kazgazeta.kz/?p=623,Baratov İ,,,Baratow I,8 yanvarya 2020,623.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=626,«Aqqular qaytqanda»,Boyiche admin -,,«Aqqular qaytqanda»,27 fevralya 2012,626.txt
,,http://uyguravazi.kazgazeta.kz/?p=627,akku,,,akku,8 yanvarya 2020,627.txt
,,http://uyguravazi.kazgazeta.kz/?p=628,akku,,,akku,8 yanvarya 2020,628.txt
,,http://uyguravazi.kazgazeta.kz/?p=629,akku,,,akku,8 yanvarya 2020,629.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=631,"«Mänsivimmu, bayliğimmu — qälimim»",Boyiche admin -,,"«Mensiwimmu, baylighimmu — qelimim»",27 fevralya 2012,631.txt
,,http://uyguravazi.kazgazeta.kz/?p=632,Maksatova kniga,,,Maksatowa kniga,8 yanvarya 2020,632.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=634,«Murat Hämraev oquşliri»,Boyiche admin -,,«Murat Hemraéw oqushliri»,27 fevralya 2012,634.txt
,,http://uyguravazi.kazgazeta.kz/?p=635,150 2,,,150 2,8 yanvarya 2020,635.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=637,Härikät bar yärdä bärikät bar,Boyiche admin -,,Heriket bar yerde beriket bar,27 fevralya 2012,637.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=640,Qaradalaniŋ štmüşi bilän bügüni,Boyiche admin -,,Qaradalaning ötmüshi bilen bügüni,27 fevralya 2012,640.txt
,,http://uyguravazi.kazgazeta.kz/?p=641,Fotokaradala,,,Fotokaradala,8 yanvarya 2020,641.txt
,,http://uyguravazi.kazgazeta.kz/?p=642,Foto 00karadala2,,,Foto 00karadala2,8 yanvarya 2020,642.txt
,,http://uyguravazi.kazgazeta.kz/?p=643,foto 171,,,foto 171,8 yanvarya 2020,643.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=646,İstiqbalimiz bilimlik ävlatqa munasivätlik,Boyiche admin -,,Istiqbalimiz bilimlik ewlatqa munasiwetlik,27 fevralya 2012,646.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=648,Bilimlik äl — qudrätlik äl,Boyiche admin -,,Bilimlik el — qudretlik el,27 fevralya 2012,648.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=651,İşi bilän җavap bärmäktä,Boyiche admin -,,Ishi bilen jawap bermekte,27 fevralya 2012,651.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=654,Qizğin qollap-quvätländi,Boyiche admin -,,Qizghin qollap-quwetlendi,27 fevralya 2012,654.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=656,Käŋ tärğip qilinmaqta,Boyiche admin -,,Keng terghip qilinmaqta,27 fevralya 2012,656.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=659,"Mähsätlär — eniq, väzipilär — salmaqliq",Boyiche admin -,,"Mehsetler — éniq, wezipiler — salmaqliq",27 fevralya 2012,659.txt
,,http://uyguravazi.kazgazeta.kz/?p=660,akimÇilik,,,akimChilik,8 yanvarya 2020,660.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=663,Ahaliniŋ eytari kšp,Boyiche admin -,,Ahalining éytari köp,27 fevralya 2012,663.txt
,,http://uyguravazi.kazgazeta.kz/?p=664,Koyumçan Omarov,,,Koyumchan Omarow,8 yanvarya 2020,664.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=666,«Mehrivan qollar» muhtaҗlarniŋ ğämhorçisi,Boyiche admin -,,«Méhriwan qollar» muhtajlarning ghemhorchisi,27 fevralya 2012,666.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=669,Sabiq җäŋçilärgä hšrmät bildürüldi,Boyiche admin -,,Sabiq jengchilerge hörmet bildürüldi,27 fevralya 2012,669.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=671,Angliya soti Muhtar Abläzovqa munasivätlik hšküm çiqardi,Boyiche admin -,,Angliya soti Muhtar Ablezowqa munasiwetlik höküm chiqardi,27 fevralya 2012,671.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=673,Ob°ektiv tärgäv — yalğan hävär taratquçilarğa äŋ yahşi җavap,Boyiche admin -,,Ob'éktiw tergew — yalghan hewer taratquchilargha eng yahshi jawap,27 fevralya 2012,673.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=675,Elanlar,Boyiche admin -,,Élanlar,27 fevralya 2012,675.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=677,Tayinlaş,Boyiche admin -,,Tayinlash,27 fevralya 2012,677.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=679,Här bir muraҗiät ähmiyätlik,Boyiche admin -,,Her bir murajiet ehmiyetlik,27 fevralya 2012,679.txt
,,http://uyguravazi.kazgazeta.kz/?p=682,Nur Otan,,,Nur Otan,8 yanvarya 2020,682.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=685,İlim-pängä qoşulğan bebaha hässä,Boyiche admin -,,Ilim-penge qoshulghan bébaha hesse,27 fevralya 2012,685.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=687,Bir qatar kelişimlär qolğa kältürüldi,Boyiche admin -,,Bir qatar kélishimler qolgha keltürüldi,27 fevralya 2012,687.txt
,,http://uyguravazi.kazgazeta.kz/?p=688,22-02-01-15,,,22-02-01-15,8 yanvarya 2020,688.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=690,"№8 (7554), 24-fevral', җümä, 2012-jil",Boyiche admin -,,"№8 (7554), 24-féwral, jüme, 2012-zhil",27 fevralya 2012,690.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=694,Yeŋi jurnal yoruq kšrdi,Boyiche admin -,,Yéngi zhurnal yoruq kördi,2 marta 2012,694.txt
,,http://uyguravazi.kazgazeta.kz/?p=697,jurnal,,,zhurnal,8 yanvarya 2020,697.txt
,,http://uyguravazi.kazgazeta.kz/?p=698,jurnal,,,zhurnal,8 yanvarya 2020,698.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=700,«Şuŋqar vä şuŋqarliqlar»,Boyiche admin -,,«Shungqar we shungqarliqlar»,2 marta 2012,700.txt
